Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Price,Sales_Amount
57999,12103,116,2023-05-01,4,4172,16688
58000,11187,200,2020-08-12,3,1977,5931
58001,11731,199,2022-06-09,2,2414,4828
58002,14642,109,2020-06-10,1,4399,4399
58003,14090,106,2021-01-31,4,2840,11360
58004,12473,165,2020-02-15,1,3709,3709
58005,12966,178,2019-05-24,3,2491,7473
58006,12278,124,2019-04-06,3,2689,8067
58007,14088,110,2023-05-06,3,3201,9603
58008,12965,182,2021-06-03,3,3640,10920
58009,11311,173,2020-12-05,4,2154,8616
58010,10155,127,2017-02-27,1,1507,1507
58011,12213,183,2016-10-03,1,4211,4211
58012,13254,200,2015-07-25,1,1977,1977
58013,11263,103,2023-10-12,2,1276,2552
58014,11363,138,2023-12-19,2,3430,6860
58015,10938,173,2023-07-04,4,2154,8616
58016,10512,174,2020-09-08,2,3739,7478
58017,10187,173,2018-12-22,3,2154,6462
58018,11846,117,2023-03-09,4,1354,5416
58019,11703,148,2017-04-02,4,4184,16736
58020,10391,149,2020-08-06,4,1331,5324
58021,10655,143,2021-04-23,1,3636,3636
58022,14272,184,2024-06-14,2,2096,4192
58023,12822,107,2021-02-07,3,932,2796
58024,10764,168,2015-07-27,4,1252,5008
58025,13401,174,2017-05-28,3,3739,11217
58026,14807,121,2024-12-25,4,1892,7568
58027,13268,178,2024-08-11,3,2491,7473
58028,11086,125,2021-07-17,1,3853,3853
58029,11930,181,2019-06-01,3,4112,12336
58030,14377,161,2016-01-13,2,2341,4682
58031,11964,128,2016-02-15,3,4153,12459
58032,11786,178,2024-11-07,4,2491,9964
58033,12275,152,2016-01-18,4,1446,5784
58034,12687,113,2024-09-06,1,3481,3481
58035,12969,134,2024-06-26,1,4073,4073
58036,14573,167,2022-11-24,4,1469,5876
58037,10716,104,2016-07-24,4,1034,4136
58038,10243,144,2018-03-20,3,756,2268
58039,13916,115,2019-07-02,4,2930,11720
58040,11524,184,2021-08-13,1,2096,2096
58041,10838,108,2018-02-04,1,4568,4568
58042,13324,105,2018-03-08,2,2768,5536
58043,12954,166,2015-10-07,2,989,1978
58044,11346,192,2020-10-20,4,4884,19536
58045,12424,186,2022-04-24,3,2062,6186
58046,12029,173,2021-12-27,4,2154,8616
58047,11433,192,2019-10-28,1,4884,4884
58048,10240,146,2023-03-17,1,3287,3287
58049,10139,165,2020-11-23,1,3709,3709
58050,13194,200,2024-10-12,4,1977,7908
58051,10420,166,2021-01-15,4,989,3956
58052,10304,126,2018-03-19,2,3327,6654
58053,12163,131,2015-01-14,1,3963,3963
58054,12027,151,2020-08-14,2,2237,4474
58055,14103,141,2023-05-25,1,4158,4158
58056,12227,151,2018-07-20,2,2237,4474
58057,11169,119,2024-05-02,4,3382,13528
58058,10416,195,2021-03-08,3,1340,4020
58059,12714,173,2021-07-02,3,2154,6462
58060,10150,103,2017-05-07,1,1276,1276
58061,12445,138,2016-04-10,4,3430,13720
58062,10839,170,2020-05-17,1,3796,3796
58063,11697,145,2023-08-17,2,4668,9336
58064,14340,171,2019-11-09,4,4217,16868
58065,11911,141,2017-01-15,2,4158,8316
58066,11422,125,2021-02-02,2,3853,7706
58067,14975,189,2019-11-26,1,1885,1885
58068,13002,150,2020-01-31,2,507,1014
58069,11321,101,2015-05-12,1,2654,2654
58070,14036,154,2017-02-15,2,2864,5728
58071,11524,186,2024-03-17,1,2062,2062
58072,13879,184,2024-06-11,2,2096,4192
58073,10553,113,2021-09-29,2,3481,6962
58074,13757,140,2015-12-10,2,396,792
58075,13672,121,2024-06-10,1,1892,1892
58076,10482,187,2021-12-07,4,4772,19088
58077,10600,141,2023-10-23,3,4158,12474
58078,11165,161,2019-04-05,3,2341,7023
58079,14679,133,2019-05-13,1,2667,2667
58080,14233,173,2024-03-21,1,2154,2154
58081,11004,129,2016-07-31,3,844,2532
58082,11983,155,2015-12-11,4,742,2968
58083,11635,132,2018-11-21,4,2539,10156
58084,12998,111,2021-11-27,3,1963,5889
58085,10687,152,2016-06-08,2,1446,2892
58086,13415,136,2019-05-17,2,4231,8462
58087,11760,193,2020-05-01,1,3400,3400
58088,14938,131,2015-02-15,3,3963,11889
58089,12481,114,2020-04-18,3,4363,13089
58090,11338,163,2019-06-17,1,2018,2018
58091,10115,152,2017-09-07,4,1446,5784
58092,13958,154,2018-12-22,4,2864,11456
58093,10569,150,2024-01-08,3,507,1521
58094,11554,189,2020-09-01,2,1885,3770
58095,12690,154,2020-03-07,3,2864,8592
58096,14591,190,2020-10-15,3,3863,11589
58097,13341,186,2016-09-17,2,2062,4124
58098,12989,173,2024-09-24,3,2154,6462
58099,13152,197,2021-03-03,4,2573,10292
58100,13528,187,2024-12-28,4,4772,19088
58101,13016,199,2024-12-12,2,2414,4828
58102,10822,184,2015-09-15,4,2096,8384
58103,13575,197,2020-07-03,2,2573,5146
58104,13788,135,2022-02-06,2,2927,5854
58105,11609,130,2022-10-26,3,3381,10143
58106,10560,155,2015-09-10,2,742,1484
58107,14064,194,2019-05-24,4,3544,14176
58108,14436,186,2018-04-27,4,2062,8248
58109,10612,101,2021-01-09,1,2654,2654
58110,12164,115,2019-10-05,4,2930,11720
58111,11882,125,2020-10-25,3,3853,11559
58112,14170,120,2022-07-13,2,2691,5382
58113,13864,171,2022-01-31,4,4217,16868
58114,13709,116,2016-12-25,1,4172,4172
58115,11710,152,2021-08-13,1,1446,1446
58116,11762,187,2016-07-21,2,4772,9544
58117,11693,185,2022-04-25,4,4663,18652
58118,11246,165,2019-11-14,4,3709,14836
58119,10126,184,2018-03-23,1,2096,2096
58120,14753,183,2021-01-11,4,4211,16844
58121,11200,170,2022-10-12,4,3796,15184
58122,12712,196,2015-09-28,2,3427,6854
58123,13447,101,2016-07-15,4,2654,10616
58124,10991,194,2019-03-13,4,3544,14176
58125,13066,116,2018-11-14,1,4172,4172
58126,14955,127,2023-08-06,3,1507,4521
58127,11522,118,2020-12-19,4,680,2720
58128,14729,177,2019-08-21,2,4283,8566
58129,12499,144,2017-04-24,1,756,756
58130,12566,150,2021-05-01,1,507,507
58131,14791,192,2015-08-08,2,4884,9768
58132,12598,174,2024-12-02,3,3739,11217
58133,10116,114,2017-06-17,4,4363,17452
58134,11032,152,2023-03-04,4,1446,5784
58135,11242,193,2023-04-25,2,3400,6800
58136,11743,175,2021-05-25,1,3531,3531
58137,13639,150,2018-01-07,2,507,1014
58138,14400,191,2017-01-20,3,2740,8220
58139,14091,117,2024-12-22,1,1354,1354
58140,11976,103,2021-06-25,3,1276,3828
58141,14184,162,2015-11-14,3,2853,8559
58142,14404,195,2021-12-09,1,1340,1340
58143,14898,121,2018-11-15,3,1892,5676
58144,10164,133,2019-11-08,1,2667,2667
58145,13311,101,2016-08-10,3,2654,7962
58146,13389,170,2020-01-16,3,3796,11388
58147,10996,156,2020-09-17,1,1132,1132
58148,11878,104,2023-12-15,3,1034,3102
58149,11824,122,2023-03-10,3,4561,13683
58150,14907,177,2015-04-15,4,4283,17132
58151,12296,158,2019-05-25,3,3816,11448
58152,13265,144,2016-05-21,2,756,1512
58153,11349,157,2016-07-23,3,1761,5283
58154,11804,194,2015-11-25,2,3544,7088
58155,12252,140,2019-09-11,1,396,396
58156,12901,190,2017-09-10,1,3863,3863
58157,11594,156,2021-06-13,4,1132,4528
58158,10433,163,2015-08-10,1,2018,2018
58159,13818,139,2022-05-27,2,3807,7614
58160,14918,107,2023-06-26,1,932,932
58161,11071,114,2022-06-13,1,4363,4363
58162,14601,190,2015-05-31,3,3863,11589
58163,10115,118,2021-01-29,2,680,1360
58164,11440,155,2022-08-02,2,742,1484
58165,11791,156,2017-09-05,2,1132,2264
58166,10995,188,2023-06-21,1,3585,3585
58167,14319,157,2022-10-28,2,1761,3522
58168,14732,158,2023-01-03,1,3816,3816
58169,14768,125,2019-04-18,1,3853,3853
58170,10958,196,2016-09-12,4,3427,13708
58171,10096,170,2024-06-27,4,3796,15184
58172,12155,180,2020-09-25,1,956,956
58173,10632,103,2019-06-20,1,1276,1276
58174,13685,121,2018-02-22,3,1892,5676
58175,11702,132,2024-04-29,4,2539,10156
58176,10698,102,2018-08-11,2,4835,9670
58177,10032,120,2023-01-16,4,2691,10764
58178,14875,175,2020-01-12,4,3531,14124
58179,10549,118,2017-04-19,4,680,2720
58180,12249,154,2020-01-17,2,2864,5728
58181,11894,175,2019-04-10,1,3531,3531
58182,12835,199,2019-06-06,4,2414,9656
58183,11704,136,2022-03-02,4,4231,16924
58184,11157,176,2020-06-01,1,2897,2897
58185,10344,161,2022-01-29,1,2341,2341
58186,14073,160,2018-08-13,3,686,2058
58187,13463,195,2015-02-13,4,1340,5360
58188,12249,136,2016-08-19,1,4231,4231
58189,10945,194,2015-01-22,2,3544,7088
58190,13881,144,2015-08-14,2,756,1512
58191,12051,168,2016-07-02,3,1252,3756
58192,13286,166,2016-01-09,4,989,3956
58193,12856,144,2022-04-14,1,756,756
58194,11331,177,2022-05-25,2,4283,8566
58195,12004,190,2017-10-24,3,3863,11589
58196,13616,129,2020-09-02,4,844,3376
58197,11788,148,2020-06-08,2,4184,8368
58198,12247,136,2019-09-23,3,4231,12693
58199,13673,192,2017-04-12,1,4884,4884
58200,12156,108,2024-04-16,2,4568,9136
58201,13480,105,2019-12-10,4,2768,11072
58202,13021,196,2022-01-30,2,3427,6854
58203,10052,194,2016-01-07,1,3544,3544
58204,12160,178,2019-06-05,1,2491,2491
58205,14391,147,2018-10-20,3,4388,13164
58206,13652,143,2017-07-01,1,3636,3636
58207,13916,110,2017-12-28,4,3201,12804
58208,12113,110,2024-09-13,4,3201,12804
58209,12622,106,2024-10-16,2,2840,5680
58210,14561,116,2018-08-29,2,4172,8344
58211,14730,160,2017-12-31,1,686,686
58212,11355,126,2018-06-23,1,3327,3327
58213,13755,121,2017-01-27,1,1892,1892
58214,10210,200,2019-11-24,1,1977,1977
58215,10238,158,2018-01-01,2,3816,7632
58216,10336,141,2022-10-04,4,4158,16632
58217,13839,130,2024-11-08,3,3381,10143
58218,11577,105,2020-03-02,2,2768,5536
58219,10500,110,2023-05-20,2,3201,6402
58220,11565,195,2020-09-18,4,1340,5360
58221,10791,111,2023-07-08,3,1963,5889
58222,13541,163,2023-07-25,4,2018,8072
58223,13123,107,2023-01-11,1,932,932
58224,11136,159,2022-08-24,3,1459,4377
58225,13945,112,2016-07-19,2,2315,4630
58226,12349,164,2023-11-18,1,4350,4350
58227,14325,141,2015-10-29,1,4158,4158
58228,10150,160,2024-10-01,1,686,686
58229,13207,172,2024-08-04,1,2784,2784
58230,13529,128,2019-09-21,1,4153,4153
58231,11625,180,2023-03-29,1,956,956
58232,12575,163,2017-07-22,3,2018,6054
58233,14429,103,2016-07-08,1,1276,1276
58234,14270,132,2015-01-04,3,2539,7617
58235,13285,121,2018-07-08,3,1892,5676
58236,12109,155,2017-05-30,4,742,2968
58237,13948,118,2024-12-20,4,680,2720
58238,14915,153,2024-11-29,3,4599,13797
58239,12264,175,2016-02-14,1,3531,3531
58240,11613,161,2019-11-06,4,2341,9364
58241,13816,150,2021-05-01,1,507,507
58242,14720,108,2020-08-24,1,4568,4568
58243,10578,112,2015-03-29,4,2315,9260
58244,10423,151,2020-06-30,4,2237,8948
58245,12764,166,2015-04-09,4,989,3956
58246,11230,141,2017-10-04,1,4158,4158
58247,13177,122,2019-06-29,2,4561,9122
58248,10754,109,2015-08-05,2,4399,8798
58249,14843,178,2021-09-23,4,2491,9964
58250,10688,179,2015-07-10,1,2935,2935
58251,10723,111,2018-05-23,2,1963,3926
58252,10747,113,2019-09-30,4,3481,13924
58253,14338,156,2016-09-08,1,1132,1132
58254,12713,128,2023-06-26,1,4153,4153
58255,10708,189,2018-04-20,1,1885,1885
58256,10435,164,2022-03-27,1,4350,4350
58257,14877,164,2023-11-05,1,4350,4350
58258,10484,170,2021-03-27,1,3796,3796
58259,13519,155,2024-01-20,1,742,742
58260,11534,137,2022-10-18,4,2774,11096
58261,10170,133,2024-06-19,4,2667,10668
58262,11021,125,2016-06-13,3,3853,11559
58263,14965,123,2024-03-09,4,3047,12188
58264,10848,160,2015-03-12,4,686,2744
58265,10696,156,2024-10-15,3,1132,3396
58266,13347,163,2018-05-23,4,2018,8072
58267,14014,108,2020-12-04,2,4568,9136
58268,10032,117,2015-04-10,2,1354,2708
58269,10177,195,2016-08-22,4,1340,5360
58270,12965,190,2017-05-09,4,3863,15452
58271,12113,157,2019-08-16,4,1761,7044
58272,13887,175,2021-05-31,4,3531,14124
58273,11503,162,2023-11-23,3,2853,8559
58274,12316,194,2023-10-09,3,3544,10632
58275,12645,111,2017-10-01,4,1963,7852
58276,10066,167,2022-05-05,4,1469,5876
58277,14229,140,2019-10-13,3,396,1188
58278,11929,140,2024-12-30,2,396,792
58279,10585,156,2020-10-05,1,1132,1132
58280,11749,153,2023-06-12,4,4599,18396
58281,12205,185,2021-02-18,2,4663,9326
58282,13631,199,2024-12-25,1,2414,2414
58283,11893,128,2017-09-20,1,4153,4153
58284,12430,186,2024-10-21,2,2062,4124
58285,13094,142,2018-03-22,4,3008,12032
58286,10974,146,2017-11-12,1,3287,3287
58287,14025,118,2015-01-30,4,680,2720
58288,12643,123,2024-06-02,4,3047,12188
58289,11443,126,2019-09-21,2,3327,6654
58290,14330,199,2024-06-24,3,2414,7242
58291,11478,129,2021-06-15,4,844,3376
58292,10771,152,2019-07-03,3,1446,4338
58293,10306,175,2024-07-04,2,3531,7062
58294,10002,146,2018-10-08,2,3287,6574
58295,10271,101,2016-07-25,2,2654,5308
58296,14517,163,2015-03-07,2,2018,4036
58297,13215,116,2021-01-22,1,4172,4172
58298,10864,125,2019-02-24,3,3853,11559
58299,12740,162,2016-07-17,2,2853,5706
58300,12915,182,2015-06-29,2,3640,7280
58301,10107,180,2022-02-04,4,956,3824
58302,13169,183,2016-12-26,3,4211,12633
58303,14645,116,2017-02-15,2,4172,8344
58304,12600,169,2017-11-06,3,4890,14670
58305,12236,191,2020-12-13,3,2740,8220
58306,12800,170,2015-03-23,2,3796,7592
58307,11512,134,2023-07-09,1,4073,4073
58308,10019,180,2019-06-28,2,956,1912
58309,10859,153,2024-01-04,1,4599,4599
58310,11417,123,2023-04-07,2,3047,6094
58311,13033,143,2018-04-20,1,3636,3636
58312,14506,144,2021-10-21,4,756,3024
58313,11427,132,2017-08-25,3,2539,7617
58314,12532,123,2019-09-10,3,3047,9141
58315,14720,120,2022-01-21,2,2691,5382
58316,14752,119,2019-08-04,2,3382,6764
58317,14864,193,2018-03-30,1,3400,3400
58318,14039,172,2020-04-18,1,2784,2784
58319,14114,129,2020-08-08,1,844,844
58320,12232,118,2023-03-01,1,680,680
58321,12453,169,2022-08-13,1,4890,4890
58322,12847,112,2016-07-10,2,2315,4630
58323,13203,110,2018-04-25,3,3201,9603
58324,11817,137,2024-05-18,1,2774,2774
58325,11781,181,2024-06-08,3,4112,12336
58326,14104,196,2019-01-30,3,3427,10281
58327,10705,155,2021-04-07,2,742,1484
58328,11342,104,2019-10-27,4,1034,4136
58329,13463,195,2021-07-09,1,1340,1340
58330,13591,163,2015-02-17,1,2018,2018
58331,11160,190,2023-09-18,1,3863,3863
58332,14627,112,2023-09-11,1,2315,2315
58333,13723,118,2016-04-07,2,680,1360
58334,13439,108,2018-01-02,4,4568,18272
58335,13561,132,2024-12-17,2,2539,5078
58336,13083,184,2021-06-22,1,2096,2096
58337,11716,149,2020-08-11,1,1331,1331
58338,12244,163,2021-08-16,3,2018,6054
58339,11761,177,2019-11-29,3,4283,12849
58340,14008,159,2024-09-10,4,1459,5836
58341,11797,187,2020-02-11,1,4772,4772
58342,12676,167,2017-10-30,1,1469,1469
58343,13237,199,2016-08-10,4,2414,9656
58344,10044,139,2016-02-27,3,3807,11421
58345,10489,150,2024-02-12,3,507,1521
58346,14277,185,2019-07-15,1,4663,4663
58347,13149,171,2022-11-20,3,4217,12651
58348,14724,126,2023-03-29,4,3327,13308
58349,10957,123,2022-08-06,2,3047,6094
58350,12115,196,2016-04-20,3,3427,10281
58351,11116,163,2015-09-02,4,2018,8072
58352,11782,166,2024-05-01,1,989,989
58353,12827,139,2022-07-02,2,3807,7614
58354,10651,166,2016-05-02,4,989,3956
58355,11877,146,2022-12-10,2,3287,6574
58356,10341,115,2020-01-10,3,2930,8790
58357,12951,116,2019-12-31,1,4172,4172
58358,13376,190,2018-01-01,3,3863,11589
58359,12446,172,2017-01-22,3,2784,8352
58360,12751,116,2020-03-12,4,4172,16688
58361,12145,185,2017-07-16,4,4663,18652
58362,11355,139,2017-10-25,3,3807,11421
58363,13277,111,2019-01-25,4,1963,7852
58364,10449,188,2018-10-21,4,3585,14340
58365,14173,136,2024-10-06,2,4231,8462
58366,14992,118,2021-03-14,3,680,2040
58367,14645,123,2018-05-22,3,3047,9141
58368,10798,177,2017-08-16,4,4283,17132
58369,13497,149,2018-09-10,3,1331,3993
58370,14911,142,2021-06-15,3,3008,9024
58371,12183,144,2020-09-16,4,756,3024
58372,13327,101,2017-06-23,1,2654,2654
58373,10646,107,2017-12-20,4,932,3728
58374,10720,148,2018-01-23,1,4184,4184
58375,11523,185,2021-03-30,1,4663,4663
58376,11070,116,2019-12-18,2,4172,8344
58377,14744,148,2019-04-21,1,4184,4184
58378,14888,178,2016-05-27,3,2491,7473
58379,14675,143,2021-01-06,4,3636,14544
58380,13076,151,2024-09-12,3,2237,6711
58381,13808,166,2021-03-12,1,989,989
58382,13362,131,2021-09-12,4,3963,15852
58383,12157,139,2019-05-01,4,3807,15228
58384,14556,109,2019-05-20,4,4399,17596
58385,12314,141,2023-06-05,4,4158,16632
58386,13506,163,2020-05-13,2,2018,4036
58387,14140,114,2023-08-19,2,4363,8726
58388,10633,158,2021-02-14,2,3816,7632
58389,12200,174,2019-08-14,4,3739,14956
58390,13064,188,2016-10-21,3,3585,10755
58391,12911,197,2015-01-28,1,2573,2573
58392,10623,198,2022-06-17,2,3929,7858
58393,10361,184,2020-06-24,3,2096,6288
58394,12368,164,2015-05-15,2,4350,8700
58395,10210,128,2019-11-25,2,4153,8306
58396,13468,104,2015-11-01,1,1034,1034
58397,10931,134,2021-12-17,4,4073,16292
58398,14585,104,2016-12-24,3,1034,3102
58399,13944,170,2024-03-05,2,3796,7592
58400,14697,158,2023-08-18,4,3816,15264
58401,14870,186,2022-12-17,3,2062,6186
58402,10878,104,2021-09-04,2,1034,2068
58403,14796,150,2023-06-14,4,507,2028
58404,12500,105,2022-03-31,1,2768,2768
58405,12524,175,2023-02-14,2,3531,7062
58406,14352,145,2017-06-10,4,4668,18672
58407,10392,135,2021-03-20,1,2927,2927
58408,13903,183,2020-07-20,4,4211,16844
58409,12322,175,2017-04-07,2,3531,7062
58410,14941,175,2021-05-02,1,3531,3531
58411,13982,127,2018-09-05,2,1507,3014
58412,10139,102,2023-09-13,4,4835,19340
58413,10103,154,2021-04-19,4,2864,11456
58414,10484,172,2015-07-18,2,2784,5568
58415,14320,198,2023-07-25,2,3929,7858
58416,14074,184,2023-02-23,3,2096,6288
58417,11849,187,2016-02-11,3,4772,14316
58418,11885,179,2019-01-01,2,2935,5870
58419,13206,148,2019-11-10,4,4184,16736
58420,12162,177,2019-01-20,4,4283,17132
58421,11465,195,2019-02-09,4,1340,5360
58422,10644,149,2018-10-02,3,1331,3993
58423,13437,178,2016-04-30,4,2491,9964
58424,14554,101,2022-12-10,3,2654,7962
58425,10611,191,2015-12-29,4,2740,10960
58426,14303,133,2015-07-31,2,2667,5334
58427,11544,135,2016-12-01,4,2927,11708
58428,13540,154,2023-01-03,2,2864,5728
58429,11467,156,2022-04-15,2,1132,2264
58430,10917,115,2017-07-04,4,2930,11720
58431,11182,169,2018-12-31,3,4890,14670
58432,12147,104,2015-05-23,3,1034,3102
58433,12273,184,2024-03-10,3,2096,6288
58434,10852,164,2017-12-29,4,4350,17400
58435,14537,122,2020-02-15,2,4561,9122
58436,10720,124,2024-12-27,3,2689,8067
58437,14681,147,2017-08-15,3,4388,13164
58438,12015,175,2019-09-30,1,3531,3531
58439,13473,106,2019-04-01,4,2840,11360
58440,13643,127,2018-08-26,4,1507,6028
58441,13871,110,2017-05-14,4,3201,12804
58442,10064,139,2018-07-10,1,3807,3807
58443,14864,174,2015-03-01,2,3739,7478
58444,10560,190,2016-06-05,2,3863,7726
58445,11734,137,2015-11-05,3,2774,8322
58446,10670,154,2019-03-24,1,2864,2864
58447,13895,197,2018-11-06,1,2573,2573
58448,11543,151,2021-07-16,2,2237,4474
58449,11272,160,2019-06-14,3,686,2058
58450,12416,172,2019-04-22,4,2784,11136
58451,12792,151,2020-06-24,4,2237,8948
58452,14714,162,2017-06-18,4,2853,11412
58453,13055,149,2018-01-12,2,1331,2662
58454,12459,151,2024-01-19,4,2237,8948
58455,13066,128,2017-01-31,3,4153,12459
58456,11164,136,2015-08-28,1,4231,4231
58457,14560,125,2023-09-11,3,3853,11559
58458,12750,136,2015-08-13,1,4231,4231
58459,11949,177,2015-10-06,4,4283,17132
58460,10060,160,2018-11-17,1,686,686
58461,13103,107,2019-08-29,4,932,3728
58462,10333,165,2021-10-12,1,3709,3709
58463,14172,173,2016-02-06,2,2154,4308
58464,10190,192,2020-09-24,2,4884,9768
58465,13561,136,2022-01-05,2,4231,8462
58466,10296,194,2023-11-22,3,3544,10632
58467,12549,173,2023-05-30,2,2154,4308
58468,10177,130,2019-12-13,1,3381,3381
58469,10800,199,2018-10-21,4,2414,9656
58470,10806,147,2018-04-11,2,4388,8776
58471,11743,191,2015-10-31,4,2740,10960
58472,10215,129,2021-01-08,1,844,844
58473,11880,105,2021-07-26,2,2768,5536
58474,12701,165,2016-12-05,3,3709,11127
58475,10597,169,2015-04-02,3,4890,14670
58476,11718,163,2023-11-07,1,2018,2018
58477,11356,193,2020-11-23,2,3400,6800
58478,14224,156,2022-08-20,2,1132,2264
58479,11293,117,2018-01-31,1,1354,1354
58480,12599,151,2020-12-19,3,2237,6711
58481,13438,137,2022-09-17,2,2774,5548
58482,14715,188,2018-08-05,2,3585,7170
58483,10142,191,2016-04-02,2,2740,5480
58484,13217,109,2017-06-17,4,4399,17596
58485,12840,138,2023-09-08,4,3430,13720
58486,14341,153,2020-01-11,3,4599,13797
58487,13514,113,2023-06-20,2,3481,6962
58488,12751,190,2015-09-06,3,3863,11589
58489,11715,153,2021-02-17,4,4599,18396
58490,11136,175,2022-03-17,4,3531,14124
58491,13722,188,2024-04-07,2,3585,7170
58492,11910,197,2015-06-17,3,2573,7719
58493,12248,149,2019-05-17,1,1331,1331
58494,14517,170,2021-01-27,3,3796,11388
58495,14103,135,2018-05-24,1,2927,2927
58496,11549,116,2019-03-13,2,4172,8344
58497,12640,113,2018-04-12,4,3481,13924
58498,14767,111,2020-06-14,2,1963,3926
58499,14512,187,2022-01-27,4,4772,19088
58500,12832,102,2016-02-12,2,4835,9670
58501,11007,194,2016-05-15,1,3544,3544
58502,13222,119,2018-03-07,2,3382,6764
58503,13063,145,2015-04-09,3,4668,14004
58504,14524,146,2022-11-23,3,3287,9861
58505,13053,147,2023-07-26,1,4388,4388
58506,14430,149,2021-04-13,3,1331,3993
58507,12320,179,2022-06-24,1,2935,2935
58508,13540,142,2016-12-13,1,3008,3008
58509,12367,133,2015-04-17,4,2667,10668
58510,10527,141,2017-12-07,4,4158,16632
58511,12808,169,2022-12-02,2,4890,9780
58512,11196,186,2024-03-11,4,2062,8248
58513,11754,191,2015-02-15,1,2740,2740
58514,11673,199,2021-09-09,4,2414,9656
58515,12029,119,2023-09-27,3,3382,10146
58516,11655,139,2023-07-29,3,3807,11421
58517,14550,107,2018-03-16,2,932,1864
58518,14842,139,2022-04-17,1,3807,3807
58519,14042,198,2019-05-23,2,3929,7858
58520,10848,134,2017-08-07,2,4073,8146
58521,10868,191,2024-10-08,4,2740,10960
58522,10774,144,2022-06-14,2,756,1512
58523,10543,169,2018-02-15,4,4890,19560
58524,14418,168,2021-04-03,4,1252,5008
58525,10786,163,2024-01-03,2,2018,4036
58526,13306,171,2023-10-01,2,4217,8434
58527,14636,148,2016-09-20,1,4184,4184
58528,12884,103,2024-02-17,4,1276,5104
58529,10449,185,2021-01-26,3,4663,13989
58530,13311,134,2019-09-28,1,4073,4073
58531,14586,109,2022-11-08,4,4399,17596
58532,11906,161,2021-09-05,4,2341,9364
58533,14560,120,2023-10-27,4,2691,10764
58534,14410,140,2024-01-31,4,396,1584
58535,13252,112,2016-05-15,4,2315,9260
58536,10385,128,2019-12-23,1,4153,4153
58537,10295,148,2023-12-07,4,4184,16736
58538,11239,197,2021-01-30,2,2573,5146
58539,14858,174,2016-08-15,3,3739,11217
58540,12817,175,2015-06-21,1,3531,3531
58541,11099,107,2017-08-15,1,932,932
58542,11738,182,2022-06-16,3,3640,10920
58543,12190,183,2017-03-19,1,4211,4211
58544,12766,114,2016-09-14,4,4363,17452
58545,11223,181,2016-12-19,4,4112,16448
58546,13243,187,2021-07-13,3,4772,14316
58547,13900,119,2018-12-05,1,3382,3382
58548,14324,154,2023-08-08,2,2864,5728
58549,10411,160,2023-09-05,3,686,2058
58550,13000,167,2023-03-04,1,1469,1469
58551,12946,134,2019-03-21,1,4073,4073
58552,14787,189,2023-12-01,3,1885,5655
58553,10878,141,2018-12-07,4,4158,16632
58554,10787,131,2016-01-13,3,3963,11889
58555,12110,139,2023-06-11,3,3807,11421
58556,11987,178,2018-12-03,3,2491,7473
58557,10879,152,2019-11-10,3,1446,4338
58558,11608,147,2016-02-22,3,4388,13164
58559,12404,120,2021-07-06,4,2691,10764
58560,10071,196,2017-09-09,2,3427,6854
58561,12311,197,2021-05-16,4,2573,10292
58562,14402,152,2018-02-12,2,1446,2892
58563,13296,195,2023-01-07,4,1340,5360
58564,10762,171,2018-05-18,3,4217,12651
58565,14684,162,2016-03-22,1,2853,2853
58566,12122,105,2017-04-10,2,2768,5536
58567,13583,157,2018-11-18,2,1761,3522
58568,14198,104,2022-08-14,1,1034,1034
58569,11630,111,2018-04-19,2,1963,3926
58570,14289,119,2024-09-06,4,3382,13528
58571,11086,184,2023-06-27,2,2096,4192
58572,12458,127,2015-07-12,4,1507,6028
58573,14396,129,2022-10-31,3,844,2532
58574,13267,118,2023-03-29,2,680,1360
58575,10454,137,2018-07-03,2,2774,5548
58576,12622,161,2020-05-22,2,2341,4682
58577,10619,147,2021-10-07,4,4388,17552
58578,10637,189,2016-12-06,3,1885,5655
58579,12349,120,2019-07-18,1,2691,2691
58580,14875,170,2020-11-08,1,3796,3796
58581,13037,200,2016-10-09,1,1977,1977
58582,12250,149,2017-03-05,4,1331,5324
58583,12722,115,2017-01-10,1,2930,2930
58584,12350,118,2021-01-01,2,680,1360
58585,14433,138,2021-11-04,3,3430,10290
58586,11995,189,2024-07-31,3,1885,5655
58587,12821,184,2015-08-30,4,2096,8384
58588,11072,122,2019-02-18,2,4561,9122
58589,12032,176,2017-11-20,1,2897,2897
58590,11250,160,2017-02-11,3,686,2058
58591,11296,197,2017-12-19,2,2573,5146
58592,13557,193,2021-11-28,2,3400,6800
58593,10328,166,2015-04-11,4,989,3956
58594,10797,126,2022-10-28,4,3327,13308
58595,12862,164,2022-10-09,2,4350,8700
58596,14761,196,2022-05-04,4,3427,13708
58597,12794,158,2019-11-14,2,3816,7632
58598,13095,103,2020-07-12,4,1276,5104
58599,12978,130,2023-01-03,3,3381,10143
58600,10963,119,2016-08-11,4,3382,13528
58601,11269,110,2015-09-30,2,3201,6402
58602,10373,189,2023-01-08,3,1885,5655
58603,14381,146,2020-07-27,2,3287,6574
58604,12569,119,2019-02-10,2,3382,6764
58605,14903,158,2020-10-06,4,3816,15264
58606,14743,185,2022-09-07,3,4663,13989
58607,13694,106,2017-09-09,2,2840,5680
58608,11605,151,2023-03-12,1,2237,2237
