Customer_ID,Customer_Name,Region,Is_Prime
11902,Customer_1902,North,Yes
11903,Customer_1903,North,Yes
11904,Customer_1904,North,Yes
11905,Customer_1905,East,No
11906,Customer_1906,South,No
11907,Customer_1907,North,No
11908,Customer_1908,North,Yes
11909,Customer_1909,South,Yes
11910,Customer_1910,North,Yes
11911,Customer_1911,West,Yes
11912,Customer_1912,South,Yes
11913,Customer_1913,South,No
11914,Customer_1914,South,No
11915,Customer_1915,West,Yes
11916,Customer_1916,South,Yes
11917,Customer_1917,West,Yes
11918,Customer_1918,South,Yes
11919,Customer_1919,East,Yes
11920,Customer_1920,North,Yes
11921,Customer_1921,East,Yes
11922,Customer_1922,North,No
11923,Customer_1923,West,Yes
11924,Customer_1924,East,No
11925,Customer_1925,South,Yes
11926,Customer_1926,North,Yes
11927,Customer_1927,North,Yes
11928,Customer_1928,East,Yes
11929,Customer_1929,West,Yes
11930,Customer_1930,East,No
11931,Customer_1931,West,No
11932,Customer_1932,West,Yes
11933,Customer_1933,North,Yes
11934,Customer_1934,East,No
11935,Customer_1935,East,Yes
11936,Customer_1936,West,Yes
11937,Customer_1937,East,Yes
11938,Customer_1938,South,No
11939,Customer_1939,South,No
11940,Customer_1940,East,Yes
11941,Customer_1941,East,No
11942,Customer_1942,West,No
11943,Customer_1943,South,Yes
11944,Customer_1944,South,Yes
11945,Customer_1945,North,Yes
11946,Customer_1946,West,No
11947,Customer_1947,North,Yes
11948,Customer_1948,South,No
11949,Customer_1949,West,Yes
11950,Customer_1950,East,No
11951,Customer_1951,West,Yes
11952,Customer_1952,East,Yes
11953,Customer_1953,East,No
11954,Customer_1954,West,No
11955,Customer_1955,East,No
11956,Customer_1956,North,Yes
11957,Customer_1957,South,No
11958,Customer_1958,East,Yes
11959,Customer_1959,North,Yes
11960,Customer_1960,East,Yes
11961,Customer_1961,South,Yes
11962,Customer_1962,North,Yes
11963,Customer_1963,South,No
11964,Customer_1964,South,Yes
11965,Customer_1965,North,No
11966,Customer_1966,North,Yes
11967,Customer_1967,North,Yes
11968,Customer_1968,West,Yes
11969,Customer_1969,North,No
11970,Customer_1970,North,No
11971,Customer_1971,North,No
11972,Customer_1972,North,No
11973,Customer_1973,East,Yes
11974,Customer_1974,West,Yes
11975,Customer_1975,South,No
11976,Customer_1976,North,Yes
11977,Customer_1977,East,Yes
11978,Customer_1978,East,Yes
11979,Customer_1979,East,Yes
11980,Customer_1980,South,Yes
11981,Customer_1981,North,Yes
11982,Customer_1982,West,Yes
11983,Customer_1983,West,Yes
11984,Customer_1984,East,Yes
11985,Customer_1985,South,Yes
11986,Customer_1986,South,No
11987,Customer_1987,South,Yes
11988,Customer_1988,West,Yes
11989,Customer_1989,East,No
11990,Customer_1990,North,Yes
11991,Customer_1991,West,Yes
11992,Customer_1992,East,No
11993,Customer_1993,East,Yes
11994,Customer_1994,North,No
11995,Customer_1995,North,No
11996,Customer_1996,North,No
11997,Customer_1997,South,Yes
11998,Customer_1998,North,Yes
11999,Customer_1999,East,Yes
12000,Customer_2000,North,Yes
12001,Customer_2001,East,Yes
12002,Customer_2002,West,Yes
12003,Customer_2003,South,Yes
12004,Customer_2004,West,Yes
12005,Customer_2005,West,Yes
12006,Customer_2006,East,Yes
12007,Customer_2007,West,No
12008,Customer_2008,East,Yes
12009,Customer_2009,North,Yes
12010,Customer_2010,North,No
12011,Customer_2011,East,Yes
12012,Customer_2012,North,Yes
12013,Customer_2013,South,Yes
12014,Customer_2014,West,No
12015,Customer_2015,South,Yes
12016,Customer_2016,West,Yes
12017,Customer_2017,North,Yes
12018,Customer_2018,South,No
12019,Customer_2019,North,Yes
12020,Customer_2020,West,Yes
12021,Customer_2021,East,No
12022,Customer_2022,East,Yes
12023,Customer_2023,South,No
12024,Customer_2024,North,Yes
12025,Customer_2025,North,No
12026,Customer_2026,South,Yes
12027,Customer_2027,East,No
12028,Customer_2028,West,No
12029,Customer_2029,South,Yes
12030,Customer_2030,West,Yes
12031,Customer_2031,East,Yes
12032,Customer_2032,North,Yes
12033,Customer_2033,East,Yes
12034,Customer_2034,South,Yes
12035,Customer_2035,North,Yes
12036,Customer_2036,South,Yes
12037,Customer_2037,South,Yes
12038,Customer_2038,East,No
12039,Customer_2039,South,Yes
12040,Customer_2040,East,Yes
12041,Customer_2041,North,Yes
12042,Customer_2042,East,Yes
12043,Customer_2043,North,Yes
12044,Customer_2044,East,Yes
12045,Customer_2045,West,Yes
12046,Customer_2046,West,No
12047,Customer_2047,South,Yes
12048,Customer_2048,East,No
12049,Customer_2049,East,No
12050,Customer_2050,North,No
12051,Customer_2051,South,No
12052,Customer_2052,East,Yes
12053,Customer_2053,South,Yes
12054,Customer_2054,West,No
12055,Customer_2055,East,Yes
12056,Customer_2056,East,Yes
12057,Customer_2057,South,No
12058,Customer_2058,East,No
12059,Customer_2059,South,No
12060,Customer_2060,East,No
12061,Customer_2061,North,No
12062,Customer_2062,South,Yes
12063,Customer_2063,East,No
12064,Customer_2064,West,Yes
12065,Customer_2065,East,Yes
12066,Customer_2066,West,No
12067,Customer_2067,West,Yes
12068,Customer_2068,North,Yes
12069,Customer_2069,South,Yes
12070,Customer_2070,East,No
12071,Customer_2071,North,Yes
12072,Customer_2072,East,No
12073,Customer_2073,West,Yes
12074,Customer_2074,South,No
12075,Customer_2075,East,No
12076,Customer_2076,East,Yes
12077,Customer_2077,West,Yes
12078,Customer_2078,East,Yes
12079,Customer_2079,East,No
12080,Customer_2080,West,No
12081,Customer_2081,North,No
12082,Customer_2082,West,Yes
12083,Customer_2083,North,No
12084,Customer_2084,South,No
12085,Customer_2085,North,No
12086,Customer_2086,North,No
12087,Customer_2087,South,Yes
12088,Customer_2088,North,Yes
12089,Customer_2089,West,No
12090,Customer_2090,North,No
12091,Customer_2091,South,Yes
12092,Customer_2092,West,Yes
12093,Customer_2093,South,Yes
12094,Customer_2094,South,Yes
12095,Customer_2095,East,Yes
12096,Customer_2096,East,No
12097,Customer_2097,South,No
12098,Customer_2098,South,Yes
12099,Customer_2099,South,Yes
12100,Customer_2100,East,Yes
12101,Customer_2101,East,Yes
12102,Customer_2102,North,No
12103,Customer_2103,North,No
12104,Customer_2104,South,Yes
12105,Customer_2105,West,No
12106,Customer_2106,West,No
12107,Customer_2107,East,No
12108,Customer_2108,East,Yes
12109,Customer_2109,East,No
12110,Customer_2110,South,Yes
12111,Customer_2111,West,Yes
12112,Customer_2112,North,Yes
12113,Customer_2113,South,Yes
12114,Customer_2114,North,Yes
12115,Customer_2115,North,Yes
12116,Customer_2116,South,Yes
12117,Customer_2117,North,No
12118,Customer_2118,West,No
12119,Customer_2119,North,Yes
12120,Customer_2120,West,No
12121,Customer_2121,West,No
12122,Customer_2122,West,No
12123,Customer_2123,East,Yes
12124,Customer_2124,North,No
12125,Customer_2125,South,No
12126,Customer_2126,South,No
12127,Customer_2127,North,Yes
12128,Customer_2128,East,Yes
12129,Customer_2129,East,No
12130,Customer_2130,West,Yes
12131,Customer_2131,North,Yes
12132,Customer_2132,North,Yes
12133,Customer_2133,South,No
12134,Customer_2134,North,No
12135,Customer_2135,East,Yes
12136,Customer_2136,North,No
12137,Customer_2137,South,Yes
12138,Customer_2138,West,No
12139,Customer_2139,South,No
12140,Customer_2140,South,No
12141,Customer_2141,West,No
12142,Customer_2142,South,Yes
12143,Customer_2143,South,No
12144,Customer_2144,North,Yes
12145,Customer_2145,North,No
12146,Customer_2146,West,No
12147,Customer_2147,North,No
12148,Customer_2148,North,Yes
12149,Customer_2149,South,No
12150,Customer_2150,East,Yes
12151,Customer_2151,North,Yes
12152,Customer_2152,East,No
12153,Customer_2153,North,Yes
12154,Customer_2154,North,No
12155,Customer_2155,West,Yes
12156,Customer_2156,West,Yes
12157,Customer_2157,West,No
12158,Customer_2158,East,Yes
12159,Customer_2159,South,Yes
12160,Customer_2160,North,No
12161,Customer_2161,North,Yes
12162,Customer_2162,North,No
12163,Customer_2163,East,Yes
12164,Customer_2164,West,No
12165,Customer_2165,South,No
12166,Customer_2166,East,No
12167,Customer_2167,West,Yes
12168,Customer_2168,East,No
12169,Customer_2169,South,No
12170,Customer_2170,West,No
12171,Customer_2171,East,Yes
12172,Customer_2172,South,No
12173,Customer_2173,North,No
12174,Customer_2174,South,Yes
12175,Customer_2175,North,Yes
12176,Customer_2176,East,No
12177,Customer_2177,West,Yes
12178,Customer_2178,West,No
12179,Customer_2179,East,No
12180,Customer_2180,West,No
12181,Customer_2181,West,Yes
12182,Customer_2182,North,Yes
12183,Customer_2183,East,No
12184,Customer_2184,South,Yes
12185,Customer_2185,North,No
12186,Customer_2186,East,Yes
12187,Customer_2187,North,Yes
12188,Customer_2188,South,Yes
12189,Customer_2189,South,Yes
12190,Customer_2190,East,No
12191,Customer_2191,South,Yes
12192,Customer_2192,North,Yes
12193,Customer_2193,South,Yes
12194,Customer_2194,North,Yes
12195,Customer_2195,North,Yes
12196,Customer_2196,South,No
12197,Customer_2197,East,Yes
12198,Customer_2198,West,Yes
12199,Customer_2199,South,Yes
12200,Customer_2200,North,No
12201,Customer_2201,North,Yes
12202,Customer_2202,South,Yes
12203,Customer_2203,East,No
12204,Customer_2204,East,Yes
12205,Customer_2205,North,Yes
12206,Customer_2206,North,Yes
12207,Customer_2207,East,No
12208,Customer_2208,West,Yes
12209,Customer_2209,South,No
12210,Customer_2210,North,No
12211,Customer_2211,North,Yes
12212,Customer_2212,East,Yes
12213,Customer_2213,South,Yes
12214,Customer_2214,East,No
12215,Customer_2215,South,Yes
12216,Customer_2216,South,Yes
12217,Customer_2217,South,Yes
12218,Customer_2218,North,No
12219,Customer_2219,West,Yes
12220,Customer_2220,East,No
12221,Customer_2221,West,Yes
12222,Customer_2222,East,Yes
12223,Customer_2223,South,Yes
12224,Customer_2224,North,Yes
12225,Customer_2225,West,Yes
12226,Customer_2226,North,Yes
12227,Customer_2227,East,No
12228,Customer_2228,North,No
12229,Customer_2229,North,No
12230,Customer_2230,West,Yes
12231,Customer_2231,South,Yes
12232,Customer_2232,North,Yes
12233,Customer_2233,South,No
12234,Customer_2234,East,No
12235,Customer_2235,North,Yes
12236,Customer_2236,West,Yes
12237,Customer_2237,East,Yes
12238,Customer_2238,East,Yes
12239,Customer_2239,West,Yes
12240,Customer_2240,North,No
12241,Customer_2241,North,No
12242,Customer_2242,East,Yes
12243,Customer_2243,North,Yes
12244,Customer_2244,South,No
12245,Customer_2245,West,Yes
12246,Customer_2246,South,Yes
12247,Customer_2247,North,Yes
12248,Customer_2248,East,Yes
12249,Customer_2249,West,Yes
12250,Customer_2250,North,No
12251,Customer_2251,North,Yes
12252,Customer_2252,East,Yes
12253,Customer_2253,East,No
12254,Customer_2254,South,Yes
12255,Customer_2255,West,No
12256,Customer_2256,West,No
12257,Customer_2257,East,Yes
12258,Customer_2258,South,No
12259,Customer_2259,West,Yes
12260,Customer_2260,East,No
12261,Customer_2261,North,Yes
12262,Customer_2262,West,No
12263,Customer_2263,South,No
12264,Customer_2264,South,Yes
12265,Customer_2265,South,Yes
12266,Customer_2266,North,No
12267,Customer_2267,West,No
12268,Customer_2268,West,Yes
12269,Customer_2269,North,No
12270,Customer_2270,West,Yes
12271,Customer_2271,North,Yes
12272,Customer_2272,North,Yes
12273,Customer_2273,North,Yes
12274,Customer_2274,South,No
12275,Customer_2275,West,Yes
12276,Customer_2276,North,No
12277,Customer_2277,West,Yes
12278,Customer_2278,South,Yes
12279,Customer_2279,North,Yes
12280,Customer_2280,East,Yes
12281,Customer_2281,South,Yes
12282,Customer_2282,East,Yes
12283,Customer_2283,West,Yes
12284,Customer_2284,West,Yes
12285,Customer_2285,South,Yes
12286,Customer_2286,West,Yes
12287,Customer_2287,East,No
12288,Customer_2288,North,No
12289,Customer_2289,North,Yes
12290,Customer_2290,North,Yes
12291,Customer_2291,South,Yes
12292,Customer_2292,West,No
12293,Customer_2293,East,Yes
12294,Customer_2294,West,Yes
12295,Customer_2295,West,Yes
12296,Customer_2296,West,Yes
12297,Customer_2297,North,Yes
12298,Customer_2298,East,No
12299,Customer_2299,East,Yes
12300,Customer_2300,West,No
12301,Customer_2301,North,Yes
12302,Customer_2302,North,Yes
12303,Customer_2303,East,No
12304,Customer_2304,North,Yes
12305,Customer_2305,North,No
12306,Customer_2306,North,Yes
12307,Customer_2307,South,Yes
12308,Customer_2308,West,No
12309,Customer_2309,East,Yes
12310,Customer_2310,East,No
12311,Customer_2311,South,Yes
12312,Customer_2312,West,No
12313,Customer_2313,East,Yes
12314,Customer_2314,North,Yes
12315,Customer_2315,East,No
12316,Customer_2316,North,No
12317,Customer_2317,South,No
12318,Customer_2318,North,No
12319,Customer_2319,East,No
12320,Customer_2320,East,Yes
12321,Customer_2321,East,Yes
12322,Customer_2322,South,Yes
12323,Customer_2323,South,Yes
12324,Customer_2324,West,Yes
12325,Customer_2325,East,Yes
12326,Customer_2326,North,Yes
12327,Customer_2327,South,No
12328,Customer_2328,East,Yes
12329,Customer_2329,East,Yes
12330,Customer_2330,South,Yes
12331,Customer_2331,West,No
12332,Customer_2332,South,No
12333,Customer_2333,South,No
12334,Customer_2334,North,Yes
12335,Customer_2335,North,Yes
12336,Customer_2336,West,Yes
12337,Customer_2337,East,Yes
12338,Customer_2338,South,Yes
12339,Customer_2339,West,Yes
12340,Customer_2340,North,Yes
12341,Customer_2341,South,No
12342,Customer_2342,East,No
12343,Customer_2343,North,Yes
12344,Customer_2344,North,Yes
12345,Customer_2345,North,Yes
12346,Customer_2346,West,Yes
12347,Customer_2347,East,No
12348,Customer_2348,South,Yes
12349,Customer_2349,West,No
12350,Customer_2350,West,Yes
12351,Customer_2351,West,No
12352,Customer_2352,North,Yes
12353,Customer_2353,East,No
12354,Customer_2354,West,Yes
12355,Customer_2355,South,No
12356,Customer_2356,East,Yes
12357,Customer_2357,South,Yes
12358,Customer_2358,East,No
12359,Customer_2359,South,No
12360,Customer_2360,North,No
12361,Customer_2361,West,No
12362,Customer_2362,South,No
12363,Customer_2363,East,Yes
12364,Customer_2364,West,Yes
12365,Customer_2365,West,Yes
12366,Customer_2366,East,No
12367,Customer_2367,South,Yes
12368,Customer_2368,North,Yes
12369,Customer_2369,North,Yes
12370,Customer_2370,South,No
12371,Customer_2371,West,Yes
12372,Customer_2372,West,Yes
12373,Customer_2373,West,Yes
12374,Customer_2374,West,Yes
12375,Customer_2375,South,Yes
12376,Customer_2376,West,No
12377,Customer_2377,East,No
12378,Customer_2378,West,No
12379,Customer_2379,North,Yes
12380,Customer_2380,West,No
12381,Customer_2381,South,Yes
12382,Customer_2382,North,Yes
12383,Customer_2383,South,No
12384,Customer_2384,South,Yes
12385,Customer_2385,North,Yes
12386,Customer_2386,South,No
12387,Customer_2387,South,Yes
12388,Customer_2388,West,No
12389,Customer_2389,East,Yes
12390,Customer_2390,South,No
12391,Customer_2391,South,Yes
12392,Customer_2392,South,Yes
12393,Customer_2393,West,No
12394,Customer_2394,East,Yes
12395,Customer_2395,North,Yes
12396,Customer_2396,West,Yes
12397,Customer_2397,West,Yes
12398,Customer_2398,East,Yes
12399,Customer_2399,East,Yes
12400,Customer_2400,West,No
12401,Customer_2401,North,Yes
12402,Customer_2402,West,Yes
12403,Customer_2403,East,Yes
12404,Customer_2404,North,Yes
12405,Customer_2405,East,No
12406,Customer_2406,North,Yes
12407,Customer_2407,South,No
12408,Customer_2408,East,Yes
12409,Customer_2409,East,No
12410,Customer_2410,West,Yes
12411,Customer_2411,East,No
12412,Customer_2412,East,Yes
12413,Customer_2413,South,Yes
12414,Customer_2414,East,Yes
12415,Customer_2415,South,Yes
12416,Customer_2416,South,No
12417,Customer_2417,South,Yes
12418,Customer_2418,South,Yes
12419,Customer_2419,North,No
12420,Customer_2420,West,Yes
12421,Customer_2421,North,No
12422,Customer_2422,East,No
12423,Customer_2423,North,Yes
12424,Customer_2424,North,No
12425,Customer_2425,East,Yes
12426,Customer_2426,East,Yes
12427,Customer_2427,East,Yes
12428,Customer_2428,North,Yes
12429,Customer_2429,North,No
12430,Customer_2430,East,No
12431,Customer_2431,West,Yes
12432,Customer_2432,West,Yes
12433,Customer_2433,South,No
12434,Customer_2434,East,Yes
12435,Customer_2435,South,Yes
12436,Customer_2436,West,Yes
12437,Customer_2437,South,No
12438,Customer_2438,East,Yes
12439,Customer_2439,East,No
12440,Customer_2440,East,No
12441,Customer_2441,North,Yes
12442,Customer_2442,South,Yes
12443,Customer_2443,West,No
12444,Customer_2444,West,Yes
12445,Customer_2445,West,No
12446,Customer_2446,North,No
12447,Customer_2447,North,No
12448,Customer_2448,East,No
12449,Customer_2449,West,No
12450,Customer_2450,North,No
12451,Customer_2451,East,Yes
12452,Customer_2452,West,Yes
12453,Customer_2453,South,Yes
12454,Customer_2454,East,No
12455,Customer_2455,North,Yes
12456,Customer_2456,North,No
12457,Customer_2457,East,Yes
12458,Customer_2458,East,No
12459,Customer_2459,North,Yes
12460,Customer_2460,South,No
12461,Customer_2461,West,Yes
12462,Customer_2462,South,Yes
12463,Customer_2463,East,Yes
12464,Customer_2464,South,No
12465,Customer_2465,North,Yes
12466,Customer_2466,East,Yes
12467,Customer_2467,West,No
12468,Customer_2468,North,No
12469,Customer_2469,North,No
12470,Customer_2470,West,Yes
12471,Customer_2471,West,Yes
12472,Customer_2472,South,No
12473,Customer_2473,East,Yes
12474,Customer_2474,West,No
12475,Customer_2475,West,Yes
12476,Customer_2476,East,Yes
12477,Customer_2477,West,Yes
12478,Customer_2478,West,Yes
12479,Customer_2479,South,Yes
12480,Customer_2480,North,Yes
12481,Customer_2481,North,No
12482,Customer_2482,North,Yes
12483,Customer_2483,North,No
12484,Customer_2484,West,No
12485,Customer_2485,East,Yes
12486,Customer_2486,East,Yes
12487,Customer_2487,South,No
12488,Customer_2488,South,No
12489,Customer_2489,West,No
12490,Customer_2490,East,No
12491,Customer_2491,East,No
12492,Customer_2492,North,Yes
12493,Customer_2493,West,Yes
12494,Customer_2494,West,No
12495,Customer_2495,North,Yes
12496,Customer_2496,West,No
12497,Customer_2497,West,Yes
12498,Customer_2498,South,Yes
12499,Customer_2499,East,No
12500,Customer_2500,West,Yes
12501,Customer_2501,South,Yes
12502,Customer_2502,East,Yes
12503,Customer_2503,North,No
12504,Customer_2504,South,Yes
12505,Customer_2505,South,No
12506,Customer_2506,East,Yes
12507,Customer_2507,North,No
12508,Customer_2508,South,No
12509,Customer_2509,West,Yes
12510,Customer_2510,West,Yes
12511,Customer_2511,West,Yes
12512,Customer_2512,North,No
12513,Customer_2513,South,Yes
12514,Customer_2514,West,No
12515,Customer_2515,North,Yes
12516,Customer_2516,West,Yes
12517,Customer_2517,East,Yes
12518,Customer_2518,South,Yes
12519,Customer_2519,South,Yes
12520,Customer_2520,North,No
12521,Customer_2521,North,No
12522,Customer_2522,South,Yes
12523,Customer_2523,West,No
12524,Customer_2524,West,No
12525,Customer_2525,East,No
12526,Customer_2526,West,Yes
12527,Customer_2527,North,Yes
12528,Customer_2528,North,Yes
12529,Customer_2529,West,No
12530,Customer_2530,North,Yes
12531,Customer_2531,South,Yes
12532,Customer_2532,South,Yes
12533,Customer_2533,West,Yes
12534,Customer_2534,South,No
12535,Customer_2535,South,Yes
12536,Customer_2536,East,Yes
12537,Customer_2537,East,No
12538,Customer_2538,South,No
12539,Customer_2539,West,No
12540,Customer_2540,East,No
12541,Customer_2541,North,No
12542,Customer_2542,North,Yes
12543,Customer_2543,North,Yes
12544,Customer_2544,West,No
12545,Customer_2545,South,No
12546,Customer_2546,North,No
12547,Customer_2547,West,Yes
12548,Customer_2548,East,Yes
12549,Customer_2549,South,Yes
12550,Customer_2550,East,Yes
12551,Customer_2551,West,Yes
12552,Customer_2552,North,No
12553,Customer_2553,North,Yes
12554,Customer_2554,West,Yes
12555,Customer_2555,North,Yes
12556,Customer_2556,South,No
12557,Customer_2557,West,Yes
12558,Customer_2558,East,Yes
12559,Customer_2559,West,Yes
12560,Customer_2560,South,Yes
12561,Customer_2561,South,No
12562,Customer_2562,West,No
12563,Customer_2563,West,Yes
12564,Customer_2564,North,Yes
12565,Customer_2565,South,No
12566,Customer_2566,West,Yes
12567,Customer_2567,West,Yes
12568,Customer_2568,South,Yes
12569,Customer_2569,West,No
12570,Customer_2570,North,Yes
12571,Customer_2571,South,Yes
12572,Customer_2572,North,No
12573,Customer_2573,North,Yes
12574,Customer_2574,North,Yes
12575,Customer_2575,North,No
12576,Customer_2576,South,Yes
12577,Customer_2577,North,No
12578,Customer_2578,North,Yes
12579,Customer_2579,West,Yes
12580,Customer_2580,South,Yes
12581,Customer_2581,South,Yes
12582,Customer_2582,East,Yes
12583,Customer_2583,South,No
12584,Customer_2584,South,Yes
12585,Customer_2585,East,Yes
12586,Customer_2586,South,Yes
12587,Customer_2587,South,No
12588,Customer_2588,South,Yes
12589,Customer_2589,South,Yes
12590,Customer_2590,East,Yes
12591,Customer_2591,South,Yes
12592,Customer_2592,South,Yes
12593,Customer_2593,East,No
12594,Customer_2594,West,Yes
12595,Customer_2595,North,Yes
12596,Customer_2596,West,Yes
12597,Customer_2597,East,No
12598,Customer_2598,North,Yes
12599,Customer_2599,East,Yes
12600,Customer_2600,East,Yes
12601,Customer_2601,South,Yes
12602,Customer_2602,North,Yes
12603,Customer_2603,South,Yes
12604,Customer_2604,North,Yes
12605,Customer_2605,East,Yes
12606,Customer_2606,East,Yes
12607,Customer_2607,West,Yes
12608,Customer_2608,North,Yes
12609,Customer_2609,South,No
12610,Customer_2610,West,No
12611,Customer_2611,West,No
12612,Customer_2612,West,No
12613,Customer_2613,South,No
12614,Customer_2614,West,No
12615,Customer_2615,South,Yes
12616,Customer_2616,West,No
12617,Customer_2617,South,Yes
12618,Customer_2618,East,Yes
12619,Customer_2619,East,No
12620,Customer_2620,East,Yes
12621,Customer_2621,East,Yes
12622,Customer_2622,East,No
12623,Customer_2623,West,Yes
12624,Customer_2624,West,Yes
12625,Customer_2625,West,No
12626,Customer_2626,South,No
12627,Customer_2627,South,Yes
12628,Customer_2628,South,Yes
12629,Customer_2629,South,Yes
12630,Customer_2630,East,No
12631,Customer_2631,East,Yes
12632,Customer_2632,East,Yes
12633,Customer_2633,North,Yes
12634,Customer_2634,West,Yes
12635,Customer_2635,South,No
12636,Customer_2636,South,Yes
12637,Customer_2637,East,No
12638,Customer_2638,South,Yes
12639,Customer_2639,South,No
12640,Customer_2640,West,No
12641,Customer_2641,East,Yes
12642,Customer_2642,West,Yes
12643,Customer_2643,North,Yes
12644,Customer_2644,North,No
12645,Customer_2645,North,Yes
12646,Customer_2646,East,No
12647,Customer_2647,South,No
12648,Customer_2648,East,No
12649,Customer_2649,East,No
12650,Customer_2650,South,Yes
12651,Customer_2651,West,Yes
12652,Customer_2652,North,Yes
12653,Customer_2653,West,No
12654,Customer_2654,North,No
12655,Customer_2655,East,No
12656,Customer_2656,North,Yes
12657,Customer_2657,East,Yes
12658,Customer_2658,West,No
12659,Customer_2659,East,Yes
12660,Customer_2660,West,Yes
12661,Customer_2661,South,No
12662,Customer_2662,South,Yes
12663,Customer_2663,South,Yes
12664,Customer_2664,East,Yes
12665,Customer_2665,South,Yes
12666,Customer_2666,North,No
12667,Customer_2667,West,Yes
12668,Customer_2668,West,Yes
12669,Customer_2669,North,Yes
12670,Customer_2670,East,No
12671,Customer_2671,East,Yes
12672,Customer_2672,West,Yes
12673,Customer_2673,South,Yes
12674,Customer_2674,East,Yes
12675,Customer_2675,East,Yes
12676,Customer_2676,North,No
12677,Customer_2677,North,No
12678,Customer_2678,South,Yes
12679,Customer_2679,East,Yes
12680,Customer_2680,East,No
12681,Customer_2681,North,Yes
12682,Customer_2682,East,No
12683,Customer_2683,West,Yes
12684,Customer_2684,North,No
12685,Customer_2685,South,No
12686,Customer_2686,North,No
12687,Customer_2687,East,No
12688,Customer_2688,South,Yes
12689,Customer_2689,North,No
12690,Customer_2690,West,Yes
12691,Customer_2691,West,Yes
12692,Customer_2692,North,No
12693,Customer_2693,West,No
12694,Customer_2694,West,No
12695,Customer_2695,West,Yes
12696,Customer_2696,South,No
12697,Customer_2697,West,No
12698,Customer_2698,West,Yes
12699,Customer_2699,West,Yes
12700,Customer_2700,South,Yes
12701,Customer_2701,North,Yes
12702,Customer_2702,East,No
12703,Customer_2703,West,No
12704,Customer_2704,North,No
12705,Customer_2705,West,No
12706,Customer_2706,South,Yes
12707,Customer_2707,North,No
12708,Customer_2708,South,Yes
12709,Customer_2709,West,No
12710,Customer_2710,West,Yes
12711,Customer_2711,South,No
12712,Customer_2712,East,Yes
12713,Customer_2713,South,Yes
12714,Customer_2714,West,No
12715,Customer_2715,South,Yes
12716,Customer_2716,East,No
12717,Customer_2717,South,Yes
12718,Customer_2718,East,No
12719,Customer_2719,East,Yes
12720,Customer_2720,South,Yes
12721,Customer_2721,South,Yes
12722,Customer_2722,North,Yes
12723,Customer_2723,West,Yes
12724,Customer_2724,East,Yes
12725,Customer_2725,North,Yes
12726,Customer_2726,South,Yes
12727,Customer_2727,West,Yes
12728,Customer_2728,North,No
12729,Customer_2729,East,Yes
12730,Customer_2730,North,Yes
12731,Customer_2731,East,No
12732,Customer_2732,South,Yes
12733,Customer_2733,West,No
12734,Customer_2734,West,Yes
12735,Customer_2735,West,Yes
12736,Customer_2736,South,Yes
12737,Customer_2737,East,No
12738,Customer_2738,South,No
12739,Customer_2739,West,Yes
12740,Customer_2740,South,Yes
12741,Customer_2741,South,No
12742,Customer_2742,South,Yes
12743,Customer_2743,East,Yes
12744,Customer_2744,North,No
12745,Customer_2745,North,No
12746,Customer_2746,South,Yes
12747,Customer_2747,North,No
12748,Customer_2748,North,No
12749,Customer_2749,South,Yes
12750,Customer_2750,South,Yes
12751,Customer_2751,West,Yes
12752,Customer_2752,North,No
12753,Customer_2753,East,No
12754,Customer_2754,South,Yes
12755,Customer_2755,West,No
12756,Customer_2756,East,Yes
12757,Customer_2757,North,Yes
12758,Customer_2758,West,Yes
12759,Customer_2759,South,Yes
12760,Customer_2760,East,No
12761,Customer_2761,South,Yes
12762,Customer_2762,North,No
12763,Customer_2763,East,Yes
12764,Customer_2764,North,Yes
12765,Customer_2765,North,No
12766,Customer_2766,West,Yes
12767,Customer_2767,South,Yes
12768,Customer_2768,East,Yes
12769,Customer_2769,North,No
12770,Customer_2770,North,Yes
12771,Customer_2771,East,Yes
12772,Customer_2772,North,Yes
12773,Customer_2773,West,Yes
12774,Customer_2774,West,No
12775,Customer_2775,West,Yes
12776,Customer_2776,West,Yes
12777,Customer_2777,North,Yes
12778,Customer_2778,East,Yes
12779,Customer_2779,East,No
12780,Customer_2780,East,Yes
12781,Customer_2781,East,No
12782,Customer_2782,South,Yes
12783,Customer_2783,East,Yes
12784,Customer_2784,South,No
12785,Customer_2785,South,Yes
12786,Customer_2786,West,No
12787,Customer_2787,South,No
12788,Customer_2788,North,Yes
12789,Customer_2789,South,Yes
12790,Customer_2790,West,No
12791,Customer_2791,South,Yes
12792,Customer_2792,North,Yes
12793,Customer_2793,North,Yes
12794,Customer_2794,North,Yes
12795,Customer_2795,West,No
12796,Customer_2796,West,Yes
12797,Customer_2797,East,Yes
12798,Customer_2798,West,No
12799,Customer_2799,North,Yes
12800,Customer_2800,North,Yes
12801,Customer_2801,West,No
12802,Customer_2802,South,Yes
12803,Customer_2803,West,No
12804,Customer_2804,West,No
12805,Customer_2805,North,Yes
12806,Customer_2806,East,Yes
12807,Customer_2807,North,Yes
12808,Customer_2808,East,Yes
12809,Customer_2809,North,No
12810,Customer_2810,West,No
12811,Customer_2811,North,Yes
12812,Customer_2812,North,No
12813,Customer_2813,North,No
12814,Customer_2814,West,No
12815,Customer_2815,West,Yes
12816,Customer_2816,West,Yes
12817,Customer_2817,West,Yes
12818,Customer_2818,East,No
12819,Customer_2819,East,Yes
